session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
t2ciiflg,129,y1urdgd8,1,Intro,Intro_Welcome,1630687520,1,0,0
t2ciiflg,131,jwa6stls,2,Intro,Intro_Instructions,1630687525,1,0,0
t2ciiflg,126,0uegzhv4,2,Intro,Intro_Instructions,1630687543,1,0,0
t2ciiflg,120,m73tvor2,14,Baillon,Baillon_Decision,1630687547,12,0,0
t2ciiflg,124,arq1mtrm,3,Baillon,Baillon_Decision,1630687550,1,0,0
t2ciiflg,123,fcap1l9r,2,Intro,Intro_Instructions,1630687559,1,0,0
t2ciiflg,124,arq1mtrm,4,Baillon,Baillon_Decision,1630687564,2,0,0
t2ciiflg,120,m73tvor2,15,Outro,Outro_Risk,1630687566,1,0,0
t2ciiflg,131,jwa6stls,3,Baillon,Baillon_Decision,1630687577,1,0,0
t2ciiflg,124,arq1mtrm,5,Baillon,Baillon_Decision,1630687583,3,0,0
t2ciiflg,120,m73tvor2,16,Outro,Domain_Questions_1,1630687589,1,0,0
t2ciiflg,131,jwa6stls,4,Baillon,Baillon_Decision,1630687590,2,0,0
t2ciiflg,124,arq1mtrm,6,Baillon,Baillon_Decision,1630687595,4,0,0
t2ciiflg,131,jwa6stls,5,Baillon,Baillon_Decision,1630687597,3,0,0
t2ciiflg,126,0uegzhv4,3,Baillon,Baillon_Decision,1630687602,1,0,0
t2ciiflg,131,jwa6stls,6,Baillon,Baillon_Decision,1630687605,4,0,0
t2ciiflg,123,fcap1l9r,3,Baillon,Baillon_Decision,1630687606,1,0,0
t2ciiflg,124,arq1mtrm,7,Baillon,Baillon_Decision,1630687611,5,0,0
t2ciiflg,135,hisvt0p3,0,,InitializeParticipant,1630687612,1,0,0
t2ciiflg,131,jwa6stls,7,Baillon,Baillon_Decision,1630687613,5,0,0
t2ciiflg,131,jwa6stls,8,Baillon,Baillon_Decision,1630687619,6,0,0
t2ciiflg,124,arq1mtrm,8,Baillon,Baillon_Decision,1630687622,6,0,0
t2ciiflg,123,fcap1l9r,4,Baillon,Baillon_Decision,1630687625,2,0,0
t2ciiflg,126,0uegzhv4,4,Baillon,Baillon_Decision,1630687630,2,0,0
t2ciiflg,131,jwa6stls,9,Baillon,Baillon_Decision,1630687632,7,0,0
t2ciiflg,120,m73tvor2,17,Outro,Domain_Questions_2,1630687633,1,0,0
t2ciiflg,135,hisvt0p3,1,Intro,Intro_Welcome,1630687634,1,0,0
t2ciiflg,123,fcap1l9r,5,Baillon,Baillon_Decision,1630687636,3,0,0
t2ciiflg,131,jwa6stls,10,Baillon,Baillon_Decision,1630687638,8,0,0
t2ciiflg,131,jwa6stls,11,Baillon,Baillon_Decision,1630687645,9,0,0
t2ciiflg,124,arq1mtrm,9,Baillon,Baillon_Decision,1630687645,7,0,0
t2ciiflg,126,0uegzhv4,5,Baillon,Baillon_Decision,1630687648,3,0,0
t2ciiflg,123,fcap1l9r,6,Baillon,Baillon_Decision,1630687649,4,0,0
t2ciiflg,131,jwa6stls,12,Baillon,Baillon_Decision,1630687654,10,0,0
t2ciiflg,124,arq1mtrm,10,Baillon,Baillon_Decision,1630687655,8,0,0
t2ciiflg,131,jwa6stls,13,Baillon,Baillon_Decision,1630687661,11,0,0
t2ciiflg,123,fcap1l9r,7,Baillon,Baillon_Decision,1630687663,5,0,0
t2ciiflg,131,jwa6stls,14,Baillon,Baillon_Decision,1630687667,12,0,0
t2ciiflg,126,0uegzhv4,6,Baillon,Baillon_Decision,1630687669,4,0,0
t2ciiflg,124,arq1mtrm,11,Baillon,Baillon_Decision,1630687669,9,0,0
t2ciiflg,131,jwa6stls,15,Outro,Outro_Risk,1630687675,1,0,0
t2ciiflg,120,m73tvor2,18,Outro,Demographic_Questions,1630687677,1,0,0
t2ciiflg,136,e1oskvoh,0,,InitializeParticipant,1630687678,1,0,0
t2ciiflg,123,fcap1l9r,8,Baillon,Baillon_Decision,1630687679,6,0,0
t2ciiflg,124,arq1mtrm,12,Baillon,Baillon_Decision,1630687681,10,0,0
t2ciiflg,126,0uegzhv4,7,Baillon,Baillon_Decision,1630687681,5,0,0
t2ciiflg,131,jwa6stls,16,Outro,Domain_Questions_1,1630687681,1,0,0
t2ciiflg,137,uo8910np,0,,InitializeParticipant,1630687686,1,0,0
t2ciiflg,136,e1oskvoh,1,Intro,Intro_Welcome,1630687689,1,0,0
t2ciiflg,124,arq1mtrm,13,Baillon,Baillon_Decision,1630687690,11,0,0
t2ciiflg,126,0uegzhv4,8,Baillon,Baillon_Decision,1630687691,6,0,0
t2ciiflg,131,jwa6stls,17,Outro,Domain_Questions_2,1630687691,1,0,0
t2ciiflg,120,m73tvor2,19,Outro,CLICCS_Questions,1630687691,1,0,0
t2ciiflg,124,arq1mtrm,14,Baillon,Baillon_Decision,1630687701,12,0,0
t2ciiflg,138,g0xvc1qp,0,,InitializeParticipant,1630687705,1,0,0
t2ciiflg,131,jwa6stls,18,Outro,Demographic_Questions,1630687707,1,0,0
t2ciiflg,137,uo8910np,1,Intro,Intro_Welcome,1630687709,1,0,0
t2ciiflg,123,fcap1l9r,9,Baillon,Baillon_Decision,1630687713,7,0,0
t2ciiflg,126,0uegzhv4,9,Baillon,Baillon_Decision,1630687715,7,0,0
t2ciiflg,138,g0xvc1qp,1,Intro,Intro_Welcome,1630687718,1,0,0
t2ciiflg,124,arq1mtrm,15,Outro,Outro_Risk,1630687721,1,0,0
t2ciiflg,131,jwa6stls,19,Outro,CLICCS_Questions,1630687725,1,0,0
t2ciiflg,123,fcap1l9r,10,Baillon,Baillon_Decision,1630687725,8,0,0
t2ciiflg,126,0uegzhv4,10,Baillon,Baillon_Decision,1630687727,8,0,0
t2ciiflg,123,fcap1l9r,11,Baillon,Baillon_Decision,1630687735,9,0,0
t2ciiflg,126,0uegzhv4,11,Baillon,Baillon_Decision,1630687739,9,0,0
t2ciiflg,124,arq1mtrm,16,Outro,Domain_Questions_1,1630687744,1,0,0
t2ciiflg,126,0uegzhv4,12,Baillon,Baillon_Decision,1630687746,10,0,0
t2ciiflg,123,fcap1l9r,12,Baillon,Baillon_Decision,1630687746,10,0,0
t2ciiflg,126,0uegzhv4,13,Baillon,Baillon_Decision,1630687752,11,0,0
t2ciiflg,123,fcap1l9r,13,Baillon,Baillon_Decision,1630687761,11,0,0
t2ciiflg,126,0uegzhv4,14,Baillon,Baillon_Decision,1630687761,12,0,0
t2ciiflg,124,arq1mtrm,17,Outro,Domain_Questions_2,1630687762,1,0,0
t2ciiflg,123,fcap1l9r,14,Baillon,Baillon_Decision,1630687770,12,0,0
t2ciiflg,126,0uegzhv4,15,Outro,Outro_Risk,1630687777,1,0,0
t2ciiflg,123,fcap1l9r,15,Outro,Outro_Risk,1630687792,1,0,0
t2ciiflg,126,0uegzhv4,16,Outro,Domain_Questions_1,1630687796,1,0,0
t2ciiflg,124,arq1mtrm,18,Outro,Demographic_Questions,1630687802,1,0,0
t2ciiflg,139,snd38i7m,0,,InitializeParticipant,1630687810,1,0,0
t2ciiflg,123,fcap1l9r,16,Outro,Domain_Questions_1,1630687811,1,0,0
t2ciiflg,126,0uegzhv4,17,Outro,Domain_Questions_2,1630687826,1,0,0
t2ciiflg,130,ao5map7p,2,Intro,Intro_Instructions,1630687829,1,0,0
t2ciiflg,123,fcap1l9r,17,Outro,Domain_Questions_2,1630687834,1,0,0
t2ciiflg,124,arq1mtrm,19,Outro,CLICCS_Questions,1630687835,1,0,0
t2ciiflg,139,snd38i7m,1,Intro,Intro_Welcome,1630687836,1,0,0
t2ciiflg,126,0uegzhv4,18,Outro,Demographic_Questions,1630687842,1,0,0
t2ciiflg,123,fcap1l9r,18,Outro,Demographic_Questions,1630687864,1,0,0
t2ciiflg,140,mdmocfns,0,,InitializeParticipant,1630687864,1,0,0
t2ciiflg,126,0uegzhv4,19,Outro,CLICCS_Questions,1630687865,1,0,0
t2ciiflg,141,0odppv4u,0,,InitializeParticipant,1630687865,1,0,0
t2ciiflg,140,mdmocfns,1,Intro,Intro_Welcome,1630687878,1,0,0
t2ciiflg,141,0odppv4u,1,Intro,Intro_Welcome,1630687883,1,0,0
t2ciiflg,134,4e24e5gc,2,Intro,Intro_Instructions,1630687897,1,0,0
t2ciiflg,132,04720naz,2,Intro,Intro_Instructions,1630687901,1,0,0
t2ciiflg,122,8rbhpe3c,2,Intro,Intro_Instructions,1630687903,1,0,0
t2ciiflg,123,fcap1l9r,19,Outro,CLICCS_Questions,1630687922,1,0,0
t2ciiflg,142,lc7qqja6,0,,InitializeParticipant,1630687934,1,0,0
t2ciiflg,130,ao5map7p,3,Baillon,Baillon_Decision,1630687939,1,0,0
t2ciiflg,132,04720naz,3,Baillon,Baillon_Decision,1630687943,1,0,0
t2ciiflg,143,b8djce55,0,,InitializeParticipant,1630687950,1,0,0
t2ciiflg,142,lc7qqja6,1,Intro,Intro_Welcome,1630687951,1,0,0
t2ciiflg,132,04720naz,4,Baillon,Baillon_Decision,1630687956,2,0,0
t2ciiflg,135,hisvt0p3,2,Intro,Intro_Instructions,1630687961,1,0,0
t2ciiflg,122,8rbhpe3c,3,Baillon,Baillon_Decision,1630687962,1,0,0
t2ciiflg,130,ao5map7p,4,Baillon,Baillon_Decision,1630687967,2,0,0
t2ciiflg,134,4e24e5gc,3,Baillon,Baillon_Decision,1630687967,1,0,0
t2ciiflg,132,04720naz,5,Baillon,Baillon_Decision,1630687969,3,0,0
t2ciiflg,143,b8djce55,1,Intro,Intro_Welcome,1630687973,1,0,0
t2ciiflg,122,8rbhpe3c,4,Baillon,Baillon_Decision,1630687979,2,0,0
t2ciiflg,132,04720naz,6,Baillon,Baillon_Decision,1630687981,4,0,0
t2ciiflg,130,ao5map7p,5,Baillon,Baillon_Decision,1630687982,3,0,0
t2ciiflg,132,04720naz,7,Baillon,Baillon_Decision,1630687991,5,0,0
t2ciiflg,130,ao5map7p,6,Baillon,Baillon_Decision,1630687993,4,0,0
t2ciiflg,122,8rbhpe3c,5,Baillon,Baillon_Decision,1630687993,3,0,0
t2ciiflg,132,04720naz,8,Baillon,Baillon_Decision,1630687998,6,0,0
t2ciiflg,134,4e24e5gc,4,Baillon,Baillon_Decision,1630688007,2,0,0
t2ciiflg,122,8rbhpe3c,6,Baillon,Baillon_Decision,1630688008,4,0,0
t2ciiflg,130,ao5map7p,7,Baillon,Baillon_Decision,1630688009,5,0,0
t2ciiflg,143,b8djce55,2,Intro,Intro_Instructions,1630688024,1,0,0
t2ciiflg,122,8rbhpe3c,7,Baillon,Baillon_Decision,1630688025,5,0,0
t2ciiflg,144,vw51jrun,0,,InitializeParticipant,1630688025,1,0,0
t2ciiflg,134,4e24e5gc,5,Baillon,Baillon_Decision,1630688025,3,0,0
t2ciiflg,132,04720naz,9,Baillon,Baillon_Decision,1630688030,7,0,0
t2ciiflg,122,8rbhpe3c,8,Baillon,Baillon_Decision,1630688040,6,0,0
t2ciiflg,130,ao5map7p,8,Baillon,Baillon_Decision,1630688045,6,0,0
t2ciiflg,135,hisvt0p3,3,Baillon,Baillon_Decision,1630688045,1,0,0
t2ciiflg,132,04720naz,10,Baillon,Baillon_Decision,1630688047,8,0,0
t2ciiflg,134,4e24e5gc,6,Baillon,Baillon_Decision,1630688053,4,0,0
t2ciiflg,132,04720naz,11,Baillon,Baillon_Decision,1630688054,9,0,0
t2ciiflg,144,vw51jrun,1,Intro,Intro_Welcome,1630688057,1,0,0
t2ciiflg,143,b8djce55,3,Baillon,Baillon_Decision,1630688062,1,0,0
t2ciiflg,132,04720naz,12,Baillon,Baillon_Decision,1630688063,10,0,0
t2ciiflg,122,8rbhpe3c,9,Baillon,Baillon_Decision,1630688063,7,0,0
t2ciiflg,134,4e24e5gc,7,Baillon,Baillon_Decision,1630688067,5,0,0
t2ciiflg,135,hisvt0p3,4,Baillon,Baillon_Decision,1630688069,2,0,0
t2ciiflg,132,04720naz,13,Baillon,Baillon_Decision,1630688070,11,0,0
t2ciiflg,143,b8djce55,4,Baillon,Baillon_Decision,1630688070,2,0,0
t2ciiflg,122,8rbhpe3c,10,Baillon,Baillon_Decision,1630688075,8,0,0
t2ciiflg,132,04720naz,14,Baillon,Baillon_Decision,1630688076,12,0,0
t2ciiflg,143,b8djce55,5,Baillon,Baillon_Decision,1630688077,3,0,0
t2ciiflg,134,4e24e5gc,8,Baillon,Baillon_Decision,1630688078,6,0,0
t2ciiflg,145,rey1hds5,0,,InitializeParticipant,1630688079,1,0,0
t2ciiflg,143,b8djce55,6,Baillon,Baillon_Decision,1630688083,4,0,0
t2ciiflg,143,b8djce55,7,Baillon,Baillon_Decision,1630688090,5,0,0
t2ciiflg,135,hisvt0p3,5,Baillon,Baillon_Decision,1630688091,3,0,0
t2ciiflg,132,04720naz,15,Outro,Outro_Risk,1630688094,1,0,0
t2ciiflg,143,b8djce55,8,Baillon,Baillon_Decision,1630688097,6,0,0
t2ciiflg,146,x65xdtve,0,,InitializeParticipant,1630688098,1,0,0
t2ciiflg,145,rey1hds5,1,Intro,Intro_Welcome,1630688100,1,0,0
t2ciiflg,143,b8djce55,9,Baillon,Baillon_Decision,1630688108,7,0,0
t2ciiflg,135,hisvt0p3,6,Baillon,Baillon_Decision,1630688111,4,0,0
t2ciiflg,147,ikeggo4z,0,,InitializeParticipant,1630688114,1,0,0
t2ciiflg,143,b8djce55,10,Baillon,Baillon_Decision,1630688115,8,0,0
t2ciiflg,134,4e24e5gc,9,Baillon,Baillon_Decision,1630688118,7,0,0
t2ciiflg,146,x65xdtve,1,Intro,Intro_Welcome,1630688119,1,0,0
t2ciiflg,132,04720naz,16,Outro,Domain_Questions_1,1630688121,1,0,0
t2ciiflg,143,b8djce55,11,Baillon,Baillon_Decision,1630688122,9,0,0
t2ciiflg,143,b8djce55,12,Baillon,Baillon_Decision,1630688128,10,0,0
t2ciiflg,147,ikeggo4z,1,Intro,Intro_Welcome,1630688129,1,0,0
t2ciiflg,130,ao5map7p,9,Baillon,Baillon_Decision,1630688130,7,0,0
t2ciiflg,134,4e24e5gc,10,Baillon,Baillon_Decision,1630688130,8,0,0
t2ciiflg,135,hisvt0p3,7,Baillon,Baillon_Decision,1630688132,5,0,0
t2ciiflg,127,6kcnd258,2,Intro,Intro_Instructions,1630688133,1,0,0
t2ciiflg,143,b8djce55,13,Baillon,Baillon_Decision,1630688134,11,0,0
t2ciiflg,148,y071dt5y,0,,InitializeParticipant,1630688136,1,0,0
t2ciiflg,132,04720naz,17,Outro,Domain_Questions_2,1630688139,1,0,0
t2ciiflg,130,ao5map7p,10,Baillon,Baillon_Decision,1630688139,8,0,0
t2ciiflg,143,b8djce55,14,Baillon,Baillon_Decision,1630688141,12,0,0
t2ciiflg,135,hisvt0p3,8,Baillon,Baillon_Decision,1630688142,6,0,0
t2ciiflg,130,ao5map7p,11,Baillon,Baillon_Decision,1630688146,9,0,0
t2ciiflg,130,ao5map7p,12,Baillon,Baillon_Decision,1630688154,10,0,0
t2ciiflg,148,y071dt5y,1,Intro,Intro_Welcome,1630688155,1,0,0
t2ciiflg,143,b8djce55,15,Outro,Outro_Risk,1630688156,1,0,0
t2ciiflg,132,04720naz,18,Outro,Demographic_Questions,1630688167,1,0,0
t2ciiflg,143,b8djce55,16,Outro,Domain_Questions_1,1630688167,1,0,0
t2ciiflg,130,ao5map7p,13,Baillon,Baillon_Decision,1630688170,11,0,0
t2ciiflg,132,04720naz,19,Outro,CLICCS_Questions,1630688172,1,0,0
t2ciiflg,134,4e24e5gc,11,Baillon,Baillon_Decision,1630688174,9,0,0
t2ciiflg,137,uo8910np,2,Intro,Intro_Instructions,1630688175,1,0,0
t2ciiflg,143,b8djce55,17,Outro,Domain_Questions_2,1630688180,1,0,0
t2ciiflg,149,eu7vj6ie,0,,InitializeParticipant,1630688182,1,0,0
t2ciiflg,134,4e24e5gc,12,Baillon,Baillon_Decision,1630688183,10,0,0
t2ciiflg,150,cmvtnlw4,0,,InitializeParticipant,1630688185,1,0,0
t2ciiflg,130,ao5map7p,14,Baillon,Baillon_Decision,1630688186,12,0,0
t2ciiflg,127,6kcnd258,3,Baillon,Baillon_Decision,1630688193,1,0,0
t2ciiflg,149,eu7vj6ie,1,Intro,Intro_Welcome,1630688194,1,0,0
t2ciiflg,150,cmvtnlw4,1,Intro,Intro_Welcome,1630688200,1,0,0
t2ciiflg,135,hisvt0p3,9,Baillon,Baillon_Decision,1630688202,7,0,0
t2ciiflg,137,uo8910np,3,Baillon,Baillon_Decision,1630688205,1,0,0
t2ciiflg,130,ao5map7p,15,Outro,Outro_Risk,1630688207,1,0,0
t2ciiflg,134,4e24e5gc,13,Baillon,Baillon_Decision,1630688212,11,0,0
t2ciiflg,151,4qrlgbae,0,,InitializeParticipant,1630688216,1,0,0
t2ciiflg,135,hisvt0p3,10,Baillon,Baillon_Decision,1630688221,8,0,0
t2ciiflg,134,4e24e5gc,14,Baillon,Baillon_Decision,1630688222,12,0,0
t2ciiflg,151,4qrlgbae,1,Intro,Intro_Welcome,1630688225,1,0,0
t2ciiflg,137,uo8910np,4,Baillon,Baillon_Decision,1630688226,2,0,0
t2ciiflg,143,b8djce55,18,Outro,Demographic_Questions,1630688226,1,0,0
t2ciiflg,130,ao5map7p,16,Outro,Domain_Questions_1,1630688229,1,0,0
t2ciiflg,152,p0ep58o1,0,,InitializeParticipant,1630688236,1,0,0
t2ciiflg,137,uo8910np,5,Baillon,Baillon_Decision,1630688237,3,0,0
t2ciiflg,134,4e24e5gc,15,Outro,Outro_Risk,1630688238,1,0,0
t2ciiflg,135,hisvt0p3,11,Baillon,Baillon_Decision,1630688239,9,0,0
t2ciiflg,153,0mysva38,0,,InitializeParticipant,1630688240,1,0,0
t2ciiflg,130,ao5map7p,17,Outro,Domain_Questions_2,1630688240,1,0,0
t2ciiflg,127,6kcnd258,4,Baillon,Baillon_Decision,1630688241,2,0,0
t2ciiflg,143,b8djce55,19,Outro,CLICCS_Questions,1630688249,1,0,0
t2ciiflg,135,hisvt0p3,12,Baillon,Baillon_Decision,1630688251,10,0,0
t2ciiflg,137,uo8910np,6,Baillon,Baillon_Decision,1630688253,4,0,0
t2ciiflg,152,p0ep58o1,1,Intro,Intro_Welcome,1630688255,1,0,0
t2ciiflg,153,0mysva38,1,Intro,Intro_Welcome,1630688261,1,0,0
t2ciiflg,137,uo8910np,7,Baillon,Baillon_Decision,1630688263,5,0,0
t2ciiflg,134,4e24e5gc,16,Outro,Domain_Questions_1,1630688263,1,0,0
t2ciiflg,127,6kcnd258,5,Baillon,Baillon_Decision,1630688265,3,0,0
t2ciiflg,154,lu4ozd87,0,,InitializeParticipant,1630688266,1,0,0
t2ciiflg,130,ao5map7p,18,Outro,Demographic_Questions,1630688266,1,0,0
t2ciiflg,135,hisvt0p3,13,Baillon,Baillon_Decision,1630688267,11,0,0
t2ciiflg,137,uo8910np,8,Baillon,Baillon_Decision,1630688272,6,0,0
t2ciiflg,130,ao5map7p,19,Outro,CLICCS_Questions,1630688275,1,0,0
t2ciiflg,134,4e24e5gc,17,Outro,Domain_Questions_2,1630688276,1,0,0
t2ciiflg,135,hisvt0p3,14,Baillon,Baillon_Decision,1630688286,12,0,0
t2ciiflg,134,4e24e5gc,18,Outro,Demographic_Questions,1630688297,1,0,0
t2ciiflg,137,uo8910np,9,Baillon,Baillon_Decision,1630688301,7,0,0
t2ciiflg,142,lc7qqja6,2,Intro,Intro_Instructions,1630688304,1,0,0
t2ciiflg,155,g4b8d6pp,0,,InitializeParticipant,1630688307,1,0,0
t2ciiflg,135,hisvt0p3,15,Outro,Outro_Risk,1630688307,1,0,0
t2ciiflg,137,uo8910np,10,Baillon,Baillon_Decision,1630688312,8,0,0
t2ciiflg,127,6kcnd258,6,Baillon,Baillon_Decision,1630688312,4,0,0
t2ciiflg,137,uo8910np,11,Baillon,Baillon_Decision,1630688320,9,0,0
t2ciiflg,155,g4b8d6pp,1,Intro,Intro_Welcome,1630688322,1,0,0
t2ciiflg,135,hisvt0p3,16,Outro,Domain_Questions_1,1630688325,1,0,0
t2ciiflg,137,uo8910np,12,Baillon,Baillon_Decision,1630688334,10,0,0
t2ciiflg,156,kxk6ekf0,0,,InitializeParticipant,1630688340,1,0,0
t2ciiflg,151,4qrlgbae,2,Intro,Intro_Instructions,1630688341,1,0,0
t2ciiflg,127,6kcnd258,7,Baillon,Baillon_Decision,1630688348,5,0,0
t2ciiflg,137,uo8910np,13,Baillon,Baillon_Decision,1630688350,11,0,0
t2ciiflg,135,hisvt0p3,17,Outro,Domain_Questions_2,1630688352,1,0,0
t2ciiflg,157,hx2t4cbl,0,,InitializeParticipant,1630688354,1,0,0
t2ciiflg,134,4e24e5gc,19,Outro,CLICCS_Questions,1630688358,1,0,0
t2ciiflg,137,uo8910np,14,Baillon,Baillon_Decision,1630688361,12,0,0
t2ciiflg,157,hx2t4cbl,1,Intro,Intro_Welcome,1630688366,1,0,0
t2ciiflg,139,snd38i7m,2,Intro,Intro_Instructions,1630688375,1,0,0
t2ciiflg,137,uo8910np,15,Outro,Outro_Risk,1630688379,1,0,0
t2ciiflg,151,4qrlgbae,3,Baillon,Baillon_Decision,1630688380,1,0,0
t2ciiflg,148,y071dt5y,2,Intro,Intro_Instructions,1630688382,1,0,0
t2ciiflg,135,hisvt0p3,18,Outro,Demographic_Questions,1630688386,1,0,0
t2ciiflg,127,6kcnd258,8,Baillon,Baillon_Decision,1630688392,6,0,0
t2ciiflg,142,lc7qqja6,3,Baillon,Baillon_Decision,1630688392,1,0,0
t2ciiflg,151,4qrlgbae,4,Baillon,Baillon_Decision,1630688393,2,0,0
t2ciiflg,137,uo8910np,16,Outro,Domain_Questions_1,1630688401,1,0,0
t2ciiflg,151,4qrlgbae,5,Baillon,Baillon_Decision,1630688401,3,0,0
t2ciiflg,151,4qrlgbae,6,Baillon,Baillon_Decision,1630688408,4,0,0
t2ciiflg,151,4qrlgbae,7,Baillon,Baillon_Decision,1630688415,5,0,0
t2ciiflg,137,uo8910np,17,Outro,Domain_Questions_2,1630688417,1,0,0
t2ciiflg,142,lc7qqja6,4,Baillon,Baillon_Decision,1630688421,2,0,0
t2ciiflg,122,8rbhpe3c,11,Baillon,Baillon_Decision,1630688422,9,0,0
t2ciiflg,151,4qrlgbae,8,Baillon,Baillon_Decision,1630688422,6,0,0
t2ciiflg,158,57olf483,0,,InitializeParticipant,1630688425,1,0,0
t2ciiflg,122,8rbhpe3c,12,Baillon,Baillon_Decision,1630688432,10,0,0
t2ciiflg,151,4qrlgbae,9,Baillon,Baillon_Decision,1630688434,7,0,0
t2ciiflg,137,uo8910np,18,Outro,Demographic_Questions,1630688440,1,0,0
t2ciiflg,151,4qrlgbae,10,Baillon,Baillon_Decision,1630688441,8,0,0
t2ciiflg,142,lc7qqja6,5,Baillon,Baillon_Decision,1630688442,3,0,0
t2ciiflg,122,8rbhpe3c,13,Baillon,Baillon_Decision,1630688442,11,0,0
t2ciiflg,139,snd38i7m,3,Baillon,Baillon_Decision,1630688444,1,0,0
t2ciiflg,148,y071dt5y,3,Baillon,Baillon_Decision,1630688446,1,0,0
t2ciiflg,151,4qrlgbae,11,Baillon,Baillon_Decision,1630688448,9,0,0
t2ciiflg,122,8rbhpe3c,14,Baillon,Baillon_Decision,1630688453,12,0,0
t2ciiflg,127,6kcnd258,9,Baillon,Baillon_Decision,1630688453,7,0,0
t2ciiflg,151,4qrlgbae,12,Baillon,Baillon_Decision,1630688455,10,0,0
t2ciiflg,159,ylgvfaex,0,,InitializeParticipant,1630688458,1,0,0
t2ciiflg,142,lc7qqja6,6,Baillon,Baillon_Decision,1630688460,4,0,0
t2ciiflg,151,4qrlgbae,13,Baillon,Baillon_Decision,1630688461,11,0,0
t2ciiflg,158,57olf483,1,Intro,Intro_Welcome,1630688461,1,0,0
t2ciiflg,122,8rbhpe3c,15,Outro,Outro_Risk,1630688462,1,0,0
t2ciiflg,146,x65xdtve,2,Intro,Intro_Instructions,1630688462,1,0,0
t2ciiflg,135,hisvt0p3,19,Outro,CLICCS_Questions,1630688465,1,0,0
t2ciiflg,160,g67rg9gw,0,,InitializeParticipant,1630688468,1,0,0
t2ciiflg,151,4qrlgbae,14,Baillon,Baillon_Decision,1630688468,12,0,0
t2ciiflg,148,y071dt5y,4,Baillon,Baillon_Decision,1630688471,2,0,0
t2ciiflg,161,g3elu230,0,,InitializeParticipant,1630688471,1,0,0
t2ciiflg,159,ylgvfaex,1,Intro,Intro_Welcome,1630688473,1,0,0
t2ciiflg,142,lc7qqja6,7,Baillon,Baillon_Decision,1630688474,5,0,0
t2ciiflg,127,6kcnd258,10,Baillon,Baillon_Decision,1630688474,8,0,0
t2ciiflg,122,8rbhpe3c,16,Outro,Domain_Questions_1,1630688475,1,0,0
t2ciiflg,160,g67rg9gw,1,Intro,Intro_Welcome,1630688481,1,0,0
t2ciiflg,151,4qrlgbae,15,Outro,Outro_Risk,1630688482,1,0,0
t2ciiflg,148,y071dt5y,5,Baillon,Baillon_Decision,1630688485,3,0,0
t2ciiflg,161,g3elu230,1,Intro,Intro_Welcome,1630688486,1,0,0
t2ciiflg,139,snd38i7m,4,Baillon,Baillon_Decision,1630688486,2,0,0
t2ciiflg,151,4qrlgbae,16,Outro,Domain_Questions_1,1630688494,1,0,0
t2ciiflg,162,9nblzesd,0,,InitializeParticipant,1630688495,1,0,0
t2ciiflg,148,y071dt5y,6,Baillon,Baillon_Decision,1630688501,4,0,0
t2ciiflg,142,lc7qqja6,8,Baillon,Baillon_Decision,1630688501,6,0,0
t2ciiflg,139,snd38i7m,5,Baillon,Baillon_Decision,1630688505,3,0,0
t2ciiflg,151,4qrlgbae,17,Outro,Domain_Questions_2,1630688510,1,0,0
t2ciiflg,137,uo8910np,19,Outro,CLICCS_Questions,1630688512,1,0,0
t2ciiflg,148,y071dt5y,7,Baillon,Baillon_Decision,1630688516,5,0,0
t2ciiflg,122,8rbhpe3c,17,Outro,Domain_Questions_2,1630688524,1,0,0
t2ciiflg,162,9nblzesd,1,Intro,Intro_Welcome,1630688526,1,0,0
t2ciiflg,146,x65xdtve,3,Baillon,Baillon_Decision,1630688526,1,0,0
t2ciiflg,139,snd38i7m,6,Baillon,Baillon_Decision,1630688530,4,0,0
t2ciiflg,127,6kcnd258,11,Baillon,Baillon_Decision,1630688533,9,0,0
t2ciiflg,155,g4b8d6pp,2,Intro,Intro_Instructions,1630688537,1,0,0
t2ciiflg,151,4qrlgbae,18,Outro,Demographic_Questions,1630688537,1,0,0
t2ciiflg,146,x65xdtve,4,Baillon,Baillon_Decision,1630688538,2,0,0
t2ciiflg,148,y071dt5y,8,Baillon,Baillon_Decision,1630688542,6,0,0
t2ciiflg,139,snd38i7m,7,Baillon,Baillon_Decision,1630688548,5,0,0
t2ciiflg,146,x65xdtve,5,Baillon,Baillon_Decision,1630688549,3,0,0
t2ciiflg,122,8rbhpe3c,18,Outro,Demographic_Questions,1630688551,1,0,0
t2ciiflg,151,4qrlgbae,19,Outro,CLICCS_Questions,1630688553,1,0,0
t2ciiflg,142,lc7qqja6,9,Baillon,Baillon_Decision,1630688553,7,0,0
t2ciiflg,127,6kcnd258,12,Baillon,Baillon_Decision,1630688554,10,0,0
t2ciiflg,142,lc7qqja6,10,Baillon,Baillon_Decision,1630688568,8,0,0
t2ciiflg,148,y071dt5y,9,Baillon,Baillon_Decision,1630688572,7,0,0
t2ciiflg,139,snd38i7m,8,Baillon,Baillon_Decision,1630688572,6,0,0
t2ciiflg,146,x65xdtve,6,Baillon,Baillon_Decision,1630688573,4,0,0
t2ciiflg,142,lc7qqja6,11,Baillon,Baillon_Decision,1630688581,9,0,0
t2ciiflg,146,x65xdtve,7,Baillon,Baillon_Decision,1630688582,5,0,0
